,Brand,sku,Available,Name,Price,Unit of Size,Size,Price,Previous Price,Discounted,Markdown Price,Markdown Label,Effective From,Effective Until,Whole Price,Store_ID
423,Hawaiian Tropic,075486087418,True,"Hawaiian Tropic Sunscreen, Lotion, Sheer Touch, Broad Spectrum Spf 8",$13.69,Ounce,8.0,$1.71/oz,$13.69,False,,,,,,27
424,Hawaiian Tropic,075486091170,True,Hawaiian Tropic Everyday Active Lotion SPF 50,$14.99,Ounce,8.0,$1.87/oz,$14.99,False,,,,,,27
425,Hawaiian Tropic,075486089863,True,Hawaiian Tropic Island Sport Lotion SPF 15,$13.69,Ounce,8.0,$1.71/oz,$13.69,False,,,,,,27
426,Hawaiian Tropic,075486089870,True,Hawaiian Tropic Island Sport Lotion SPF 30,$13.69,Ounce,8.0,$1.71/oz,$13.69,False,,,,,,27
427,Hawaiian Tropic,075486091507,True,Hawaiian Tropic Antioxidant Lotion SPF 30,$13.69,Ounce,6.0,$2.28/oz,$13.69,False,,,,,,27
428,Hawaiian Tropic,075486091514,True,"Hawaiian Tropic Antioxidant Lotion, SPF 50",$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,27
429,Hawaiian Tropic,075486091149,True,Hawaiian Tropic Everyday Active Clear Spray SPF 50,$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,27
430,Hawaiian Tropic,075486107901,True,Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30,$19.69,Ounce,1.7,$11.58/oz,$19.69,False,,,,,,27
431,Hawaiian Tropic,075486112110,True,Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30,$17.79,Ounce,3.4,$5.23/oz,$19.69,True,17.79,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.79,27
432,Sun Bum,871760008137,True,Sun Bum Mineral Spray SPF 50,$17.99,Each,1.0,,$19.99,True,17.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.99,27
433,Hawaiian Tropic,075486112141,True,Hawaiian Tropic Mineral Skin Nourishing Milk SPF 50,$19.49,Ounce,3.4,$5.73/oz,$21.49,True,19.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,19.49,27
434,Sun Bum,840155600621,True,Sun Bum Face Lotion SPF 70,$18.99,Ounce,18.0,$1.06/oz,$18.99,False,,,,,,27
435,Sun Bum,871760002975,True,"Sun Bum Face Lotion, SPF 50",$17.19,Ounce,3.0,$5.73/oz,$18.99,True,17.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.19,27
436,Hawaiian Tropic,075486091866,True,Hawaiian Tropic Silk Hydration Weightless Lotion SPF 50,$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,27
437,Sun Bum,840155602113,True,Sun Bum SPF 30 Oil Spray,$24.99,Ounce,5.0,$5.00/oz,$24.99,False,,,,,,27
438,Hawaiian Tropic,075486091927,True,Hawaiian Tropic Silk Hydration Weightless Continuous Spray SPF 50,$13.49,Ounce,6.0,$2.25/oz,$14.99,True,13.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.49,27
439,Sun Bum,871760008144,True,Sun Bum Mineral Lotion SPF 30,$20.99,Each,1.0,,$20.99,False,,,,,,27
440,Sun Bum,840155602090,True,Sun Bum SPF 50 Lotion Roll-on,$20.99,Ounce,3.0,$7.00/oz,$20.99,False,,,,,,27
441,Sun Bum,871760007666,True,Sun Bum Baby Spray SPF 50,$15.99,Ounce,1.0,$15.99/oz,$15.99,False,,,,,,27
442,Sun Bum,840155602120,True,Sun Bum Glow SPF 30 Lotion,$22.99,Each,1.0,,$22.99,False,,,,,,27
443,Banana Boat,079656046649,True,"Banana Boat Sport Ultra Lip Balm, SPF 50",$3.50,Ounce,0.15,$23.33/oz,$4.19,True,3.5,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,3.5,27
444,Banana Boat,079656024692,True,Banana Boat Kids Sport Stick SPF 50,$7.99,Ounce,0.5,$15.98/oz,$7.99,False,,,,,,27
445,Banana Boat,079656016819,True,"Banana Boat Kid's Sport Lotion, SPF 50",$13.19,Ounce,6.0,$2.20/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,27
446,Hawaiian Tropic,075486132309,True,Hawaiian Tropic Lip Balm SPF30,$3.50,Ounce,0.15,$23.33/oz,$3.99,True,3.5,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,3.5,27
447,Hawaiian Tropic,075486089658,True,Hawaiian Tropic Tanning Dry Oil Continuous Spray SPF 30,$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,27
448,One Love Body Soul,860003214442,True,One Love Nat Mineral Sunscreen,$18.99,Ounce,4.0,$4.75/oz,$23.95,True,18.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,18.99,42
449,Alba Botanica,724742004040,True,Alba Mineral Sunscreen Spf35,$19.99,Ounce,6.0,$3.33/oz,$19.99,False,,,,,,42
450,Sun Bum,871760000322,True,Sun Bum Original SPF 50 Sunscreen Lotion,$11.99,Ounce,3.0,$4.00/oz,$11.99,False,,,,,,42
451,Hawaiian Tropic,075486091828,True,"Hawaiian Tropic Sunscreen Mist, Antioxidant+, SPF 30",$10.99,Ounce,3.4,$3.23/oz,$10.99,False,,,,,,42
452,Sun Bum,871760001923,True,Sun Bum Original SPF 15 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,42
453,Sun Bum,871760001930,True,Sun Bum Original SPF 30 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,42
454,Sun Bum,871760001947,True,Sun Bum Original SPF 50 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,42
455,Sun Bum,871760002098,True,Sun Bum Original SPF 70 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,42
456,Ao Organics,000602592828,True,Ao Organics Sunscreen Stick Med,$17.99,Ounce,2.0,$9.00/oz,$17.99,False,,,,,,42
457,Maui Vera,856930004041,True,Maui Vera Mineral Sunscreen Spf30,$24.49,Ounce,6.5,$3.77/oz,$26.99,True,24.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,24.49,42
458,Maui Vera,856930004058,True,Maui Vera Mineral Sunscreen Spf30,$12.99,Ounce,3.0,$4.33/oz,$14.99,True,12.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.99,42
459,One Love Body Soul,860003214497,True,One Love Nat Mineral Sunscreen,$16.95,Ounce,2.0,$8.48/oz,$16.95,False,,,,,,42
460,Hawaiian Tropic,075486089894,True,"Hawaiian Tropic Island Sport Sunscreen, SPF 30",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,42
461,Hawaiian Tropic,075486091859,True,"Hawaiian Tropic Silk Hydration Lotion Sunscreen, SPF 30",$10.99,Ounce,6.0,$1.83/oz,$10.99,False,,,,,,42
462,Ao Organics,000274145810,True,Ao Organics Reef Safe Sunscreen Lot,$27.99,Ounce,4.0,$7.00/oz,$27.99,False,,,,,,42
463,Sun Bum,871760001954,True,"Sun Bum Sunscreen Spray, SPF 15",$22.99,Ounce,6.0,$3.83/oz,$22.99,False,,,,,,42
464,Hawaiian Tropic,075486087463,True,Hawaiian Tropic Sheer Touch Ultra Radiance Lotion Sunscreen SPF 15,$11.19,Ounce,8.0,$1.40/oz,$11.19,False,,,,,,42
465,Banana Boat,079656031867,True,"Banana Boat Sport Performance Sunscreen, SPF 50",$12.49,Ounce,8.0,$1.56/oz,$12.49,False,,,,,,42
466,Banana Boat,079656031799,True,"Banana Boat Sport Sunscreen Spray, SPF 50+",$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,42
467,Hawaiian Tropic,075486087425,True,"Hawaiian Tropic Sunscreen Tanning Lotion, Spf 4",$11.99,Ounce,8.0,$1.50/oz,$11.99,False,,,,,,42
468,Sun Bum,871760001978,True,"Sun Bum Moisturizing Sunscreen Spray, SPF 50",$18.99,Ounce,6.0,$3.17/oz,$18.99,False,,,,,,42
469,Hawaiian Tropic,075486132538,True,Hawaiian Tropic Mineral Translucent Sunscreen Powder Brush SPF 30,$21.49,Ounce,0.15,$143.27/oz,$23.99,True,21.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,21.49,42
470,Alba Botanica,724742008437,True,"Alba Botanica Hawaiian Sunscreen, Nourishing Coconut SPF 50",$20.49,Ounce,6.0,$3.42/oz,$20.49,False,,,,,,42
471,Alba Botanica,724742003890,True,"Alba Botanica Sunscreen, Sensitive Mineral Protection Spf 30",$16.29,Ounce,4.0,$4.07/oz,$16.29,False,,,,,,42
472,Banana Boat,079656024326,True,Banana Boat Baby 100% Mineral Sunscreen Lotion SPF50,$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,42
473,Banana Boat,079656024340,True,"Banana Boat Sport Mineral Sunscreen Lotion, SPF 50",$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,42
474,Banana Boat,079656049718,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 30",$12.19,Ounce,8.0,$1.52/oz,$12.19,False,,,,,,42
475,Banana Boat,079656049725,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+",$12.19,Ounce,8.0,$1.52/oz,$12.19,False,,,,,,42
476,Banana Boat,079656031775,True,Banana Boat Ultra Sport Performance SPF 15 Sunscreen,$11.49,Ounce,6.0,$1.92/oz,$11.49,False,,,,,,42
477,Banana Boat,079656004229,True,Banana Boat Ultra Sport Performance SPF 30 Sunscreen,$12.19,Ounce,10.0,$1.22/oz,$12.19,False,,,,,,42
478,Banana Boat,079656031782,True,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,42
479,Hawaiian Tropic,075486087470,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 30",$11.19,Ounce,8.0,$1.40/oz,$11.19,False,,,,,,42
480,Hawaiian Tropic,075486087609,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 50",$13.49,Ounce,8.0,$1.69/oz,$13.49,False,,,,,,42
481,Sun Bum,871760000339,True,Sun Bum Travel Size Moisturizing Sunscreen Lotion SPF70,$13.99,Ounce,3.0,$4.66/oz,$13.99,False,,,,,,42
482,Banana Boat,079656044836,True,"Banana Boat Protective Dry Oil Sunscreen with Argan Oil, SPF 15",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,42
483,Alba Botanica,724742008253,True,Alba Botanica Hawaiian Sunscreen Soothing Aloe Vera Spf 30,$15.29,Ounce,4.0,$3.82/oz,$15.29,False,,,,,,42
484,Alba Botanica,724742008277,True,"Alba Botanica Hawaiian Sunscreen, Revitalizing Green Tea Spf 45",$14.99,Ounce,4.0,$3.75/oz,$14.99,False,,,,,,42
485,Hawaiian Tropic,075486091125,True,"Hawaiian Tropic Silk Hydration Sunscreen Clear Spray, SPF 30",$11.99,Ounce,6.0,$2.00/oz,$11.99,False,,,,,,42
486,Hawaiian Tropic,075486091132,True,"Hawaiian Tropic Silk Hydration Sunscreen Face Lotion, SPF 30",$11.19,Ounce,1.7,$6.58/oz,$11.19,False,,,,,,42
487,Banana Boat,079656018066,True,"Banana Boat Kids Sport Sunscreen Spray, Broad Spectrum SPF 50+",$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,42
488,Coola,857724008245,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,42
489,Coola,857724008252,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Guava Mango,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,42
490,Coola,857724008962,True,Coola Classic Body Organic Sunscreen Spray SPF 30 - Tropical Coconut,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,42
491,Coola,857724008986,True,Coola Classic Body Organic Sunscreen Spray SPF 50 - Fragrance Free,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,42
492,Coola,857724008979,True,Coola Classic Body Organic Sunscreen Spray SPF 50 - Guava Mango,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,42
493,Coola,857724008917,True,Coola Mineral Body Organic Sunscreen Lotion SPF 30 - Tropical Coconut,$39.99,Ounce,5.0,$8.00/oz,$39.99,False,,,,,,42
494,Coola,855011007926,True,Coola Mineral Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,$39.99,Ounce,5.0,$8.00/oz,$39.99,False,,,,,,42
495,Coola,857724008740,True,Coola Mineral Body Organic Sunscreen Spray SPF 30 - Fragrence Free,$35.99,Ounce,5.0,$7.20/oz,$35.99,False,,,,,,42
496,Hawaiian Tropic,075486087418,True,"Hawaiian Tropic Sunscreen, Lotion, Sheer Touch, Broad Spectrum Spf 8",$11.99,Ounce,8.0,$1.50/oz,$11.99,False,,,,,,42
497,Coola,850023528520,True,Coola Mineral Face Organic Sunscreen Lotion Sheer Matte SPF 30 – Tinted,$35.99,Ounce,1.7,$21.17/oz,$35.99,False,,,,,,42
498,Coppertone,072140028824,True,Coppertone Pure & Simple Kids SPF 50 Spray,$14.29,Ounce,5.0,$2.86/oz,$14.29,False,,,,,,42
499,Hawaiian Tropic,075486091170,True,Hawaiian Tropic Everyday Active Lotion SPF 50,$12.49,Ounce,8.0,$1.56/oz,$12.49,False,,,,,,42
500,Hawaiian Tropic,075486089870,True,Hawaiian Tropic Island Sport Lotion SPF 30,$11.99,Ounce,8.0,$1.50/oz,$11.99,False,,,,,,42
501,Hawaiian Tropic,075486091507,True,Hawaiian Tropic Antioxidant Lotion SPF 30,$11.19,Ounce,6.0,$1.87/oz,$11.19,False,,,,,,42
502,Hawaiian Tropic,075486091514,True,"Hawaiian Tropic Antioxidant Lotion, SPF 50",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,42
503,Hawaiian Tropic,075486091149,True,Hawaiian Tropic Everyday Active Clear Spray SPF 50,$11.99,Ounce,6.0,$2.00/oz,$11.99,False,,,,,,42
504,Hawaiian Tropic,075486107901,True,Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30,$19.69,Ounce,1.7,$11.58/oz,$19.69,False,,,,,,42
505,Hawaiian Tropic,075486112110,True,Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30,$17.79,Ounce,3.4,$5.23/oz,$19.69,True,17.79,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.79,42
506,Sun Bum,871760008137,True,Sun Bum Mineral Spray SPF 50,$17.99,Each,1.0,,$19.99,True,17.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.99,42
507,Hawaiian Tropic,075486112141,True,Hawaiian Tropic Mineral Skin Nourishing Milk SPF 50,$19.49,Ounce,3.4,$5.73/oz,$21.49,True,19.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,19.49,42
508,Sun Bum,871760002975,True,"Sun Bum Face Lotion, SPF 50",$14.99,Ounce,3.0,$5.00/oz,$14.99,False,,,,,,42
509,Hawaiian Tropic,075486091866,True,Hawaiian Tropic Silk Hydration Weightless Lotion SPF 50,$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,42
510,Hawaiian Tropic,075486091927,True,Hawaiian Tropic Silk Hydration Weightless Continuous Spray SPF 50,$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,42
511,Sun Bum,871760007727,True,Sun Bum Mineral Lotion Face SPF 30,$24.99,Each,1.0,,$24.99,False,,,,,,42
512,Sun Bum,871760008144,True,Sun Bum Mineral Lotion SPF 30,$20.99,Each,1.0,,$20.99,False,,,,,,42
513,Sun Bum,871760007666,True,Sun Bum Baby Spray SPF 50,$19.99,Ounce,1.0,$19.99/oz,$19.99,False,,,,,,42
514,Banana Boat,079656046649,True,"Banana Boat Sport Ultra Lip Balm, SPF 50",$3.29,Ounce,0.15,$21.93/oz,$3.29,False,,,,,,42
515,Banana Boat,079656024692,True,Banana Boat Kids Sport Stick SPF 50,$7.99,Ounce,0.5,$15.98/oz,$7.99,False,,,,,,42
516,Banana Boat,079656016819,True,"Banana Boat Kid's Sport Lotion, SPF 50",$13.19,Ounce,6.0,$2.20/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,42
517,Hawaiian Tropic,075486089658,True,Hawaiian Tropic Tanning Dry Oil Continuous Spray SPF 30,$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,42
518,One Love Body Soul,860003214442,True,One Love Nat Mineral Sunscreen,$18.99,Ounce,4.0,$4.75/oz,$23.95,True,18.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,18.99,23
519,Sun Bum,871760000322,True,Sun Bum Original SPF 50 Sunscreen Lotion,$13.99,Ounce,3.0,$4.66/oz,$13.99,False,,,,,,23
520,Aveeno,381371026616,True,Aveeno Kids Sens Spf50 Lot,$15.79,Ounce,3.0,$5.26/oz,$15.99,True,15.79,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,15.79,23
521,Hawaiian Tropic,075486091828,True,"Hawaiian Tropic Sunscreen Mist, Antioxidant+, SPF 30",$10.99,Ounce,3.4,$3.23/oz,$10.99,False,,,,,,23
522,Aveeno,381371188444,True,Aveeno Mineral Sensitive Skin Sunscreen Stick SPF50,$17.49,Ounce,1.0,$17.49/oz,$17.49,False,,,,,,23
523,Sun Bum,871760001923,True,Sun Bum Original SPF 15 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,23
524,Sun Bum,871760001930,True,Sun Bum Original SPF 30 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,23
525,Sun Bum,871760001947,True,Sun Bum Original SPF 50 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,23
526,Sun Bum,871760002098,True,Sun Bum Original SPF 70 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,23
527,Ao Organics,000602564894,True,Ao Organics Liquid Sunscreen Tinted,$24.99,Ounce,4.0,$6.25/oz,$27.99,True,24.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,24.99,23
528,Ao Organics,000602592828,True,Ao Organics Sunscreen Stick Med,$15.99,Ounce,2.0,$8.00/oz,$17.99,True,15.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,15.99,23
529,Element Herbs,013964029413,True,Eh Coconut Sunscreen Stk Spf30,$10.29,Ounce,0.6,$17.15/oz,$10.29,False,,,,,,23
530,Little Hands Hawaii,680201860643,True,Little Hands Hawaii Sunscreen Original,$18.99,Ounce,1.0,$18.99/oz,$18.99,False,,,,,,23
531,Little Hands Hawaii,680201860636,True,Little Hands Hawaii Sunscreen Tinted,$18.99,Ounce,4.0,$4.75/oz,$18.99,False,,,,,,23
532,Little Hands Hawaii,852673999477,True,Little Hands Hawaii Tinted Sunscreen,$15.49,Ounce,4.0,$3.87/oz,$15.49,False,,,,,,23
533,Maui Vera,856930004041,True,Maui Vera Mineral Sunscreen Spf30,$24.49,Ounce,6.5,$3.77/oz,$26.99,True,24.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,24.49,23
534,Maui Vera,856930004058,True,Maui Vera Mineral Sunscreen Spf30,$12.99,Ounce,3.0,$4.33/oz,$14.99,True,12.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.99,23
535,One Love Body Soul,860003214497,True,One Love Nat Mineral Sunscreen,$14.99,Ounce,2.0,$7.50/oz,$16.95,True,14.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,14.99,23
536,Hawaiian Tropic,075486089894,True,"Hawaiian Tropic Island Sport Sunscreen, SPF 30",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,23
537,Hawaiian Tropic,075486091859,True,"Hawaiian Tropic Silk Hydration Lotion Sunscreen, SPF 30",$10.99,Ounce,6.0,$1.83/oz,$10.99,False,,,,,,23
538,Ao Organics,000274145810,True,Ao Organics Reef Safe Sunscreen Lot,$27.99,Ounce,4.0,$7.00/oz,$27.99,False,,,,,,23
539,Sun Bum,871760001954,True,"Sun Bum Sunscreen Spray, SPF 15",$22.99,Ounce,6.0,$3.83/oz,$22.99,False,,,,,,23
540,Neutrogena,086800110804,True,Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50,$19.99,Each,1.0,,$19.99,False,,,,,,23
541,Hawaiian Tropic,075486087463,True,Hawaiian Tropic Sheer Touch Ultra Radiance Lotion Sunscreen SPF 15,$11.19,Ounce,8.0,$1.40/oz,$11.19,False,,,,,,23
542,Banana Boat,079656031867,True,"Banana Boat Sport Performance Sunscreen, SPF 50",$12.49,Ounce,8.0,$1.56/oz,$12.49,False,,,,,,23
543,Banana Boat,079656031799,True,"Banana Boat Sport Sunscreen Spray, SPF 50+",$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,23
544,Eucerin,072140032265,True,Eucerin Sensitive Mineral Sunscreen Lotion SPF 50,$20.99,Ounce,4.0,$5.25/oz,$20.99,False,,,,,,23
545,Sun Bum,871760001978,True,"Sun Bum Moisturizing Sunscreen Spray, SPF 50",$18.99,Ounce,6.0,$3.17/oz,$18.99,False,,,,,,23
546,Hawaiian Tropic,075486132538,True,Hawaiian Tropic Mineral Translucent Sunscreen Powder Brush SPF 30,$21.49,Ounce,0.15,$143.27/oz,$23.99,True,21.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,21.49,23
547,Neutrogena,086800112945,True,Neutrogena Neutrogena Sheer Zinc Kids Mineral Sunscreen Broad Spectrum SPF 50+,$19.59,Ounce,3.0,$6.53/oz,$19.59,False,,,,,,23
548,Neutrogena,086800110828,True,Neutrogena Pure & Free Baby Sunscreen Lotion Broad Spectrum SPF 50,$17.99,Ounce,3.0,$6.00/oz,$17.99,False,,,,,,23
549,Banana Boat,079656024326,True,Banana Boat Baby 100% Mineral Sunscreen Lotion SPF50,$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,23
550,Banana Boat,079656024340,True,"Banana Boat Sport Mineral Sunscreen Lotion, SPF 50",$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,23
551,Banana Boat,079656049718,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 30",$12.19,Ounce,8.0,$1.52/oz,$12.19,False,,,,,,23
552,Banana Boat,079656049725,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+",$12.19,Ounce,8.0,$1.52/oz,$12.19,False,,,,,,23
553,Banana Boat,079656031775,True,Banana Boat Ultra Sport Performance SPF 15 Sunscreen,$11.49,Ounce,6.0,$1.92/oz,$11.49,False,,,,,,23
554,Banana Boat,079656004229,True,Banana Boat Ultra Sport Performance SPF 30 Sunscreen,$12.19,Ounce,10.0,$1.22/oz,$12.19,False,,,,,,23
555,Banana Boat,079656031782,True,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,23
556,Hawaiian Tropic,075486087470,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 30",$11.19,Ounce,8.0,$1.40/oz,$11.19,False,,,,,,23
557,Hawaiian Tropic,075486087609,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 50",$13.49,Ounce,8.0,$1.69/oz,$13.49,False,,,,,,23
558,Sun Bum,871760000339,True,Sun Bum Travel Size Moisturizing Sunscreen Lotion SPF70,$13.99,Ounce,3.0,$4.66/oz,$13.99,False,,,,,,23
559,Banana Boat,079656044836,True,"Banana Boat Protective Dry Oil Sunscreen with Argan Oil, SPF 15",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,23
560,Alba Botanica,724742008253,True,Alba Botanica Hawaiian Sunscreen Soothing Aloe Vera Spf 30,$14.99,Ounce,4.0,$3.75/oz,$14.99,False,,,,,,23
561,Alba Botanica,724742003821,True,"Alba Botanica Sunscreen Active Kids Clear Spray, SPF 50",$19.99,Ounce,6.0,$3.33/oz,$19.99,False,,,,,,23
562,Hawaiian Tropic,075486091125,True,"Hawaiian Tropic Silk Hydration Sunscreen Clear Spray, SPF 30",$11.99,Ounce,6.0,$2.00/oz,$11.99,False,,,,,,23
563,Hawaiian Tropic,075486091132,True,"Hawaiian Tropic Silk Hydration Sunscreen Face Lotion, SPF 30",$11.19,Ounce,1.7,$6.58/oz,$11.19,False,,,,,,23
564,Neutrogena,086800110811,True,Neutrogena Sheer Zinc Face Dry-Touch Sunscreen Broad Spectrum SPF 50 For Sensitive Skin,$18.49,Ounce,2.0,$9.25/oz,$18.49,False,,,,,,23
565,Banana Boat,079656018066,True,"Banana Boat Kids Sport Sunscreen Spray, Broad Spectrum SPF 50+",$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,23
566,Coola,857724008245,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,23
567,Coola,857724008252,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Guava Mango,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,23
568,Coola,857724008962,True,Coola Classic Body Organic Sunscreen Spray SPF 30 - Tropical Coconut,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,23
569,Coola,857724008986,True,Coola Classic Body Organic Sunscreen Spray SPF 50 - Fragrance Free,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,23
570,Coola,857724008979,True,Coola Classic Body Organic Sunscreen Spray SPF 50 - Guava Mango,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,23
571,Coola,857724008917,True,Coola Mineral Body Organic Sunscreen Lotion SPF 30 - Tropical Coconut,$39.99,Ounce,5.0,$8.00/oz,$39.99,False,,,,,,23
572,Coola,855011007926,True,Coola Mineral Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,$39.99,Ounce,5.0,$8.00/oz,$39.99,False,,,,,,23
573,Coola,857724008740,True,Coola Mineral Body Organic Sunscreen Spray SPF 30 - Fragrence Free,$35.99,Ounce,5.0,$7.20/oz,$35.99,False,,,,,,23
574,Hawaiian Tropic,075486087418,True,"Hawaiian Tropic Sunscreen, Lotion, Sheer Touch, Broad Spectrum Spf 8",$11.99,Ounce,8.0,$1.50/oz,$11.99,False,,,,,,23
575,Coola,850023528520,True,Coola Mineral Face Organic Sunscreen Lotion Sheer Matte SPF 30 – Tinted,$35.99,Ounce,1.7,$21.17/oz,$35.99,False,,,,,,23
576,Olay,075609002786,True,"Olay Total Effects Moisturizer, Anti-Aging, Fragrance-Free, With Sunscreen, Broad Spectrum Spf 15",$32.49,Ounce,1.7,$19.11/oz,$32.49,False,,,,,,23
